state,declarationDate,incidentType,incidentEndDate,fyDeclared,region
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
TN,2019-04-17T00:00:00.000Z,Flood,2019-03-30T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
AL,2019-04-17T00:00:00.000Z,Severe Storm,2019-03-20T00:00:00.000Z,2019,4
CA,2019-04-08T00:00:00.000Z,Severe Storm,2019-02-15T00:00:00.000Z,2019,9
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
OH,2019-04-08T00:00:00.000Z,Flood,2019-02-13T00:00:00.000Z,2019,5
CA,2019-03-28T00:00:00.000Z,Severe Storm,2019-02-14T00:00:00.000Z,2019,9
CA,2019-03-26T00:00:00.000Z,Severe Storm,2019-02-15T00:00:00.000Z,2019,9
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
IA,2019-03-23T00:00:00.000Z,Flood,2019-06-15T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
NE,2019-03-21T00:00:00.000Z,Flood,2019-07-14T00:00:00.000Z,2019,7
AL,2019-03-05T00:00:00.000Z,Tornado,2019-03-03T00:00:00.000Z,2019,4
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
WA,2019-03-04T00:00:00.000Z,Severe Storm,2018-12-24T00:00:00.000Z,2019,10
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
TX,2019-02-25T00:00:00.000Z,Flood,2018-11-02T00:00:00.000Z,2019,6
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MS,2019-02-14T00:00:00.000Z,Severe Storm,2018-12-28T00:00:00.000Z,2019,4
MN,2019-02-01T00:00:00.000Z,Flood,2018-10-11T00:00:00.000Z,2019,5
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
NC,2019-01-31T00:00:00.000Z,Hurricane,2018-10-12T00:00:00.000Z,2019,4
